date|user_id|platform|market|content_type|content_id|content_name|metric_name|metric_value|guid
2022-01-12|0eb1e74c-76e2-4596-ad3a-d96c68984297|Web|US|ARTICLE|1f8d48c8-90bb-4479-ac9b-91fa919178b2|"you.sharecare.com | How Relationships Influence Your Health"|Pageviews|1|
2022-01-12|a15f150d-dd5d-4943-b446-843cf40cf07d|Web|US|ARTICLE|9542b6cd-8fe3-4ef8-a122-fd2d0e07202d|"you.sharecare.com | Should You Swear Off Meat?"|Pageviews|2|
2022-01-12|a15f150d-dd5d-4943-b446-843cf40cf07d|Web|US|ARTICLE|daeb1620-f803-433e-bbfa-372257ab0c62|"you.sharecare.com | Do Weighted Blankets Really Work?"|Pageviews|1|
2022-01-12|a15f150d-dd5d-4943-b446-843cf40cf07d|Web|US|ARTICLE|ca19b36f-419f-43ff-8395-48ebdff79ab0|"you.sharecare.com | Will the Pandemic Ever End?"|Pageviews|1|
2022-01-12|OIAM_a2a80670-7a66-4721-890b-863f970612fe|Web|US|ARTICLE|0faa5673-a5e3-40f4-8825-10fc3d62e55e|"you.sharecare.com | Could Eating Healthy Cut Your Risk of These Conditions?"|Pageviews|1|
2022-01-12|OIAM_a2a80670-7a66-4721-890b-863f970612fe|Web|US|ARTICLE|0248726e-bf82-4110-bf69-05e823c94411|"you.sharecare.com | Don't Skip These Health Tests"|Pageviews|1|
2022-01-12|OIAM_a2a80670-7a66-4721-890b-863f970612fe|Web|US|ARTICLE|a9c8469d-03d6-41f6-b41a-c3091a04a266|"you.sharecare.com | Try This Meditation Technique to Foster Lovingkindness"|Pageviews|1|
2022-01-12|OIAM_a2a80670-7a66-4721-890b-863f970612fe|Web|US|ARTICLE|3f190666-b957-4250-8751-52d18ff2629c|"you.sharecare.com | Meatless Meals That Are Secret Calorie Bombs"|Pageviews|1|
2022-01-12|ab66498a-76e3-445b-85df-33b47a07fd37|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|ab66498a-76e3-445b-85df-33b47a07fd37|Web|US|ARTICLE|9234d05c-9ac6-4cd9-af7a-9ec22dd76742|"you.sharecare.com | These Are the Best Diets of 2022, Says U.S. News & World Report"|Pageviews|1|
2022-01-12|ab66498a-76e3-445b-85df-33b47a07fd37|Web|US|ARTICLE|16c3020d-f274-4a56-89a5-a2341439c06b|"you.sharecare.com | 3 Small Diet Tweaks With Big Weight-Loss Benefits"|Pageviews|1|
2022-01-12|30c4836a-a827-484d-b047-63b6c555abae|Web|US|ARTICLE|bbca9114-7313-45b4-a89e-e51dadca10e4|"you.sharecare.com | 4 Small Eating Changes for Big Weight Loss"|Pageviews|2|
2022-01-12|30c4836a-a827-484d-b047-63b6c555abae|Web|US|ARTICLE|1ad541a7-7478-4b59-abe6-88ac8d812096|"you.sharecare.com | Use Your Smartphone to Boost Weight Loss"|Pageviews|1|
2022-01-12|a79f5f77-43a8-4b6f-9c35-5d505a4dc2ff|Web|US|ARTICLE|863ae1e5-9294-4ce8-9d72-543ea049b537|"you.sharecare.com | 5 Reasons to Eat More Nuts"|Pageviews|1|
2022-01-12|a79f5f77-43a8-4b6f-9c35-5d505a4dc2ff|Web|US|ARTICLE|a57c4236-a064-48aa-b0da-bcca220ec1f5|"you.sharecare.com | 60-Second Workouts"|Pageviews|1|
2022-01-12|337ecefc-39d3-434e-b8e5-4e4d0272ed2b|Web|US|ARTICLE|86c6ed25-cb30-498b-9458-dab0ee97e1e0|"you.sharecare.com | 5 Knee Osteoarthritis Myths Debunked"|Pageviews|1|
2022-01-12|337ecefc-39d3-434e-b8e5-4e4d0272ed2b|Web|US|ARTICLE|ca19b36f-419f-43ff-8395-48ebdff79ab0|"you.sharecare.com | Will the Pandemic Ever End?"|Pageviews|1|
2022-01-12|e89cd21d-8ded-4c3d-86ed-1ebfcbf6dfed|Web|US|ARTICLE|25e4e214-1706-47ff-9cd2-732a0331708f|"you.sharecare.com | Make Your Waist Smaller with This 30-Second Habit"|Pageviews|2|
2022-01-12|56f1ac99-9d46-43ac-91ba-55fcf8b71170|Web|US|ARTICLE|de35728a-6158-4158-b73e-defd682b7097|"you.sharecare.com | Fall Asleep Fast with These 3 Sleeping Tips"|Pageviews|1|
2022-01-12|56f1ac99-9d46-43ac-91ba-55fcf8b71170|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|e7ea275b-07d1-4714-914c-13f32fe9856b|Web|US|ARTICLE|8f194833-fe31-46d6-af28-6db10691c9d5|"you.sharecare.com | The One Simple Thing to Help You Sleep Better"|Pageviews|2|
2022-01-12|8839aea8-9023-4aad-9fa9-48be0cceb6ee|Web|US|ARTICLE|6e461bf9-dc4b-4fb6-a294-22aad8d623c3|"you.sharecare.com | Welcome to The RealAge Program"|Pageviews|2|
2022-01-12|3e09d253-2ab4-4078-a3c9-fee633e6d7f3|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|3e09d253-2ab4-4078-a3c9-fee633e6d7f3|Web|US|ARTICLE|1a199a85-5ece-4a98-8b48-e59bd0c73894|"you.sharecare.com | Surprising Health Secret of Walking"|Pageviews|1|
2022-01-12|f2cb4c5c-901b-4288-a9c6-763745201176|Web|US|ARTICLE|4afceacb-2250-4b90-b486-296c9ab3534a|"you.sharecare.com | 5 Surprising Ways Your Breakfast May Lead to Weight Gain"|Pageviews|1|
2022-01-12|OIAM_9fcd5b11-5872-4a4f-ba69-26e209754dad|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|1|
2022-01-12|4da7b8f6-5b8b-444a-8837-2e152e6a398a|Web|US|ARTICLE|6b3c839d-2193-459a-b16b-b95e879d5d66|"you.sharecare.com | 7 Ways to Instantly De-Stress"|Pageviews|1|
2022-01-12|5b6a4e16-69f7-4fd4-ae40-fbed4e0ba4f6|Web|US|ARTICLE|6549bb0c-bac3-44d6-83b1-ba406505f23c|"you.sharecare.com | How to Exercise the Right Way: 10 Steps"|Pageviews|1|
2022-01-12|ad185bd6-ee88-4a0b-bade-90695282175b|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|f4611128-4696-48ed-a511-8484354a32c5|Web|US|ARTICLE|3642d085-ab04-404b-b030-466c0f4414f2|"you.sharecare.com | 5 Bone Strengthening Exercises and Activities"|Pageviews|1|
2022-01-12|33b98a95-a6b7-473c-aa6a-22f76f588fa8|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|1|
2022-01-12|43161e8c-11a3-4a2c-b870-9358a4653d25|Web|US|ARTICLE|78bfe9c1-a817-496e-a0c3-a203a56d0969|"you.sharecare.com | How are Anxiety and Depression Related?"|Pageviews|1|
2022-01-12|696c7050-6937-42b1-af9b-daa3f15dbed1|Web|US|ARTICLE|c24cc975-f8d4-4a93-8581-bb4abe992279|"you.sharecare.com | Increase Your Flexibility for a Healthier Heart"|Pageviews|1|
2022-01-12|46f3d6bf-3432-4569-9d23-f938849805a8|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|9f24579d-a5da-4c99-b842-a5645d3cab2d|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|1|
2022-01-12|8711f9b2-ff35-49f1-a0af-c09a2aac6fad|Web|US|ARTICLE|1ad541a7-7478-4b59-abe6-88ac8d812096|"you.sharecare.com | Use Your Smartphone to Boost Weight Loss"|Pageviews|1|
2022-01-12|e5c92fe0-04c5-47e5-a2d3-9f76eeecd2da|Web|US|ARTICLE|5393f5a1-7624-48f4-abc0-64237f047551|"you.sharecare.com | How This One Exercise Can Add Years to Your Life"|Pageviews|1|
2022-01-12|571db364-c8fd-42a7-8732-9fa91fcde1df|Web|US|ARTICLE|ca19b36f-419f-43ff-8395-48ebdff79ab0|"you.sharecare.com | Will the Pandemic Ever End?"|Pageviews|1|
2022-01-12|081f5812-7eb8-4eb9-b0e0-d7602312f13c|Web|US|ARTICLE|ca19b36f-419f-43ff-8395-48ebdff79ab0|"you.sharecare.com | Will the Pandemic Ever End?"|Pageviews|1|
2022-01-12|15198642-d62d-404b-bfd7-2b7ed850afe4|Web|US|ARTICLE|1ad541a7-7478-4b59-abe6-88ac8d812096|"you.sharecare.com | Use Your Smartphone to Boost Weight Loss"|Pageviews|1|
2022-01-12|OIAM_170d9841-4bd9-48ac-a601-f02692d30501|Web|US|ARTICLE|16c3020d-f274-4a56-89a5-a2341439c06b|"you.sharecare.com | 3 Small Diet Tweaks With Big Weight-Loss Benefits"|Pageviews|1|
2022-01-12|10ee1ec1-f2b4-4916-8ec3-8104e7d84e9e|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|1|
2022-01-12|e4e023d8-5493-43fd-90ac-526ca6fe3cec|Web|US|ARTICLE|badae23c-a1d8-4c6f-b897-4bd113275605|"you.sharecare.com | Why You Need to Care About Stress—and How to Start Managing It Now"|Pageviews|1|
2022-01-12|78538234-3c0c-420e-a130-563c9fd2fa93|Web|US|ARTICLE|23f477fc-3061-4d99-9eb7-3c6a7afcc202|"you.sharecare.com | Why You Need a Budget—and How to Get Started"|Pageviews|1|
2022-01-12|36883598-6cac-4213-ba2b-05409c1cefeb|Web|US|ARTICLE|d302095d-f17b-4479-aa2a-85b88a307094|"you.sharecare.com | Have High Blood Pressure? Don’t Eat This"|Pageviews|1|
2022-01-12|eaea3f7f-4494-4eb0-974b-5901a39de814|Web|US|ARTICLE|3b8beca0-897d-498b-b607-a566f72ae553|"you.sharecare.com | Heavy? Aim for 1,000"|Pageviews|1|
2022-01-12|6a492f33-e802-4d30-aa50-01fc9579abc9|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|PRD__4dfab2256b7ad7_07305765|Web|US|ARTICLE|9234d05c-9ac6-4cd9-af7a-9ec22dd76742|"you.sharecare.com | These Are the Best Diets of 2022, Says U.S. News & World Report"|Pageviews|7|
2022-01-12|958e4fe1-4527-4bf5-a2ec-be6407f30af8|Web|US|ARTICLE|791be684-c190-407f-a77d-fa6009665d34|"you.sharecare.com | What Is Gum Disease?"|Pageviews|3|
2022-01-12|958e4fe1-4527-4bf5-a2ec-be6407f30af8|Web|US|ARTICLE|a188638c-e677-4502-b0f8-a1f7d0705a2a|"you.sharecare.com | When to Get a Vision Screening"|Pageviews|1|
2022-01-12|958e4fe1-4527-4bf5-a2ec-be6407f30af8|Web|US|ARTICLE|fcdaf7bf-dd49-44ba-87aa-0e1285ac1003|"you.sharecare.com | Not Seeing This Doc? You Could Be Shortchanging Your Health"|Pageviews|1|
2022-01-12|e954b9db-1d90-4ebe-b998-242b2af7f669|Web|US|ARTICLE|5931c3f6-60a7-499e-89e6-8fc906f973d3|"you.sharecare.com | 9 High-Energy Breakfasts to Start the Day"|Pageviews|1|
2022-01-12|e954b9db-1d90-4ebe-b998-242b2af7f669|Web|US|ARTICLE|ac9dfdca-976d-4ae3-858d-0a5cba1ec411|"you.sharecare.com | How to Cut Your Workout Time in Half"|Pageviews|1|
2022-01-12|e954b9db-1d90-4ebe-b998-242b2af7f669|Web|US|ARTICLE|0ed287e9-7f71-4163-95f1-00998c6fd914|"you.sharecare.com | A Well-Balanced Diet Promotes Better Sleep"|Pageviews|1|
2022-01-12|e954b9db-1d90-4ebe-b998-242b2af7f669|Web|US|ARTICLE|4b5a20d5-20fc-4df2-886e-6946e8fa34ca|"you.sharecare.com | 3 New Weight Loss Myths, Busted"|Pageviews|1|
2022-01-12|e954b9db-1d90-4ebe-b998-242b2af7f669|Web|US|ARTICLE|19d49d3d-a0f4-4266-99af-06403705e205|"you.sharecare.com | Is Red Meat Really That Bad For You?"|Pageviews|1|
2022-01-12|OIAM_d1aca97d-a2f6-48c8-b483-dfd20d08ae6b|Web|US|ARTICLE|3b641b03-aa5f-4aef-8164-ee317f1c726c|"you.sharecare.com | Ask the Expert: Exercise Injuries"|Pageviews|2|
2022-01-12|OIAM_d1aca97d-a2f6-48c8-b483-dfd20d08ae6b|Web|US|ARTICLE|7504843e-6fdf-433f-8c1b-8a3113e80824|"you.sharecare.com | Clear That Brain Fog with This Easy Exercise"|Pageviews|1|
2022-01-12|OIAM_d1aca97d-a2f6-48c8-b483-dfd20d08ae6b|Web|US|ARTICLE|e11ec06d-c717-49bd-9d84-bd9ac5fcc73d|"you.sharecare.com | 7 Natural Headache Remedies That Work"|Pageviews|1|
2022-01-12|895062a2-c6ab-45a9-b9b2-643bed11a48b|Web|US|ARTICLE|5a46b639-93ed-4abd-8f7d-c8b02d4e99e3|"you.sharecare.com | The 5-Part Workout You Can Do Anytime, Anywhere"|Pageviews|1|
2022-01-12|895062a2-c6ab-45a9-b9b2-643bed11a48b|Web|US|ARTICLE|4fd5d7e3-c1c4-4b3a-947e-b1905a3988e4|"you.sharecare.com | Know the Signs: Seasonal Affective Disorder"|Pageviews|1|
2022-01-12|895062a2-c6ab-45a9-b9b2-643bed11a48b|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|895062a2-c6ab-45a9-b9b2-643bed11a48b|Web|US|ARTICLE|15c0a738-b7c8-4057-9fd8-304c2123c7ce|"you.sharecare.com | 3 Healthy Antioxidants You May Not Know About"|Pageviews|1|
2022-01-12|7d1dc5f2-419e-4f8a-baba-1b5c18a7eaa6|Web|US|ARTICLE|8f194833-fe31-46d6-af28-6db10691c9d5|"you.sharecare.com | The One Simple Thing to Help You Sleep Better"|Pageviews|1|
2022-01-12|7d1dc5f2-419e-4f8a-baba-1b5c18a7eaa6|Web|US|ARTICLE|8b894120-c57b-450b-85dc-592372a96e06|"you.sharecare.com | Welcome to Sharecare"|Pageviews|1|
2022-01-12|7d1dc5f2-419e-4f8a-baba-1b5c18a7eaa6|Web|US|ARTICLE|76320a22-09b4-44f9-92f2-a429c60a7e9c|"you.sharecare.com | Top 5 Reasons to Track Your Fitness"|Pageviews|1|
2022-01-12|7d1dc5f2-419e-4f8a-baba-1b5c18a7eaa6|Web|US|ARTICLE|edcacdcf-e8eb-4f4b-aac0-2b9c25c2a94a|"you.sharecare.com | Want to Eat Healthier? Diet Tracking Does the Trick"|Pageviews|1|
2022-01-12|80d2e89c-bab1-4c63-b0f0-bbf560aead80|Web|US|ARTICLE|38fa0832-66f2-4b5a-969f-67118bed1299|"you.sharecare.com | The Best Foods for Good Gut Bacteria"|Pageviews|2|
2022-01-12|80d2e89c-bab1-4c63-b0f0-bbf560aead80|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|80d2e89c-bab1-4c63-b0f0-bbf560aead80|Web|US|ARTICLE|e828d043-b84f-432e-8f42-cbcc67b3e066|"you.sharecare.com | Hip Fracture Dangers"|Pageviews|1|
2022-01-12|c8686727-bff2-48fe-b809-350cbd5f116f|Web|US|ARTICLE|bbca9114-7313-45b4-a89e-e51dadca10e4|"you.sharecare.com | 4 Small Eating Changes for Big Weight Loss"|Pageviews|1|
2022-01-12|c8686727-bff2-48fe-b809-350cbd5f116f|Web|US|ARTICLE|1ad541a7-7478-4b59-abe6-88ac8d812096|"you.sharecare.com | Use Your Smartphone to Boost Weight Loss"|Pageviews|1|
2022-01-12|c8686727-bff2-48fe-b809-350cbd5f116f|Web|US|ARTICLE|4944ecf4-4736-44d6-9eeb-f8fffbea6add|"you.sharecare.com | 3 Weight Loss Strategies to Ditch"|Pageviews|1|
2022-01-12|c8686727-bff2-48fe-b809-350cbd5f116f|Web|US|ARTICLE|60f56fe1-8fb4-4bab-9313-b5ab8833d688|"you.sharecare.com | 5 Simple Changes to Make at Home to Improve Weight Loss"|Pageviews|1|
2022-01-12|6695b4d1-c1dc-4486-a0aa-15b1bebcf766|Web|US|ARTICLE|5a46b639-93ed-4abd-8f7d-c8b02d4e99e3|"you.sharecare.com | The 5-Part Workout You Can Do Anytime, Anywhere"|Pageviews|1|
2022-01-12|6695b4d1-c1dc-4486-a0aa-15b1bebcf766|Web|US|ARTICLE|4fd5d7e3-c1c4-4b3a-947e-b1905a3988e4|"you.sharecare.com | Know the Signs: Seasonal Affective Disorder"|Pageviews|1|
2022-01-12|6695b4d1-c1dc-4486-a0aa-15b1bebcf766|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|6695b4d1-c1dc-4486-a0aa-15b1bebcf766|Web|US|ARTICLE|15c0a738-b7c8-4057-9fd8-304c2123c7ce|"you.sharecare.com | 3 Healthy Antioxidants You May Not Know About"|Pageviews|1|
2022-01-12|9fc25530-cfc3-48d0-b091-2e523f021050|Web|US|ARTICLE|5a46b639-93ed-4abd-8f7d-c8b02d4e99e3|"you.sharecare.com | The 5-Part Workout You Can Do Anytime, Anywhere"|Pageviews|1|
2022-01-12|9fc25530-cfc3-48d0-b091-2e523f021050|Web|US|ARTICLE|4fd5d7e3-c1c4-4b3a-947e-b1905a3988e4|"you.sharecare.com | Know the Signs: Seasonal Affective Disorder"|Pageviews|1|
2022-01-12|9fc25530-cfc3-48d0-b091-2e523f021050|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|9fc25530-cfc3-48d0-b091-2e523f021050|Web|US|ARTICLE|15c0a738-b7c8-4057-9fd8-304c2123c7ce|"you.sharecare.com | 3 Healthy Antioxidants You May Not Know About"|Pageviews|1|
2022-01-12|3b51ea65-0c51-4868-93f3-e802576677ea|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|3b51ea65-0c51-4868-93f3-e802576677ea|Web|US|ARTICLE|18b773d1-4e9b-4ace-b4c5-ef9bc472ca01|"you.sharecare.com | Eat Healthier Just by Picturing This"|Pageviews|1|
2022-01-12|3b51ea65-0c51-4868-93f3-e802576677ea|Web|US|ARTICLE|6bca83e2-9239-4216-8f45-4d68198a8d35|"you.sharecare.com | How Much Protein Do You Really Need?"|Pageviews|1|
2022-01-12|3ebf9d4a-9966-4a6f-af5c-35679acd690e|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|2|
2022-01-12|3ebf9d4a-9966-4a6f-af5c-35679acd690e|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|0b3e9213-e179-493b-8be6-692d830f686d|Web|US|ARTICLE|9234d05c-9ac6-4cd9-af7a-9ec22dd76742|"you.sharecare.com | These Are the Best Diets of 2022, Says U.S. News & World Report"|Pageviews|2|
2022-01-12|0b3e9213-e179-493b-8be6-692d830f686d|Web|US|ARTICLE|569285e0-dc74-4d8f-9d50-b41f2830b5d1|"you.sharecare.com | Is Your Hair Falling Out? This Condition May Be to Blame"|Pageviews|1|
2022-01-12|ba97409d-2983-4b68-bfbb-9bb8b8d818ac|Web|US|ARTICLE|b474d3ca-2f89-44a1-a018-14160e6490de|"you.sharecare.com | Ease Lower-Back Pain with This Step"|Pageviews|2|
2022-01-12|ba97409d-2983-4b68-bfbb-9bb8b8d818ac|Web|US|ARTICLE|dccd2301-f0f0-4467-92b3-aae90e6b5348|"you.sharecare.com | 7 Surprising Fixes for Back Pain"|Pageviews|1|
2022-01-12|a6dfde7b-a41b-46f2-a5e7-8f3678a78bdd|Web|US|ARTICLE|4fd5d7e3-c1c4-4b3a-947e-b1905a3988e4|"you.sharecare.com | Know the Signs: Seasonal Affective Disorder"|Pageviews|3|
2022-01-12|c0ca6603-87c3-44eb-b088-8660d99a144e|Web|US|ARTICLE|8b894120-c57b-450b-85dc-592372a96e06|"you.sharecare.com | Welcome to Sharecare"|Pageviews|2|
2022-01-12|c0ca6603-87c3-44eb-b088-8660d99a144e|Web|US|ARTICLE|f9c1520a-09fe-4ade-9b6f-6626c348e9f4|"you.sharecare.com | One simple step to improve your well-being"|Pageviews|1|
2022-01-12|OIAM_b35365c2-1477-4add-8290-34ecb085c721|Web|US|ARTICLE|a8fcdba1-0039-4ccd-a0f0-deaa5d44bafd|"you.sharecare.com | Anti-Inflammatory Diet Tip: Nuts"|Pageviews|1|
2022-01-12|OIAM_b35365c2-1477-4add-8290-34ecb085c721|Web|US|ARTICLE|25cf414b-09cb-40d7-8507-fa6699a57dee|"you.sharecare.com | 3 Sweet Ways to Eat Less Sugar"|Pageviews|1|
2022-01-12|OIAM_b35365c2-1477-4add-8290-34ecb085c721|Web|US|ARTICLE|da7ce12a-1149-46d4-9833-c6c2f6768581|"you.sharecare.com | Healthy Sushi? Here's the Raw Truth"|Pageviews|1|
2022-01-12|c35c926b-3029-45be-9f6a-e68c3864985b|Web|US|ARTICLE|badae23c-a1d8-4c6f-b897-4bd113275605|"you.sharecare.com | Why You Need to Care About Stress—and How to Start Managing It Now"|Pageviews|3|
2022-01-12|f902fee0-9829-4e05-b7ab-7fa7d4d3b115|Web|US|ARTICLE|5c71ff9a-3c77-49d6-84eb-c6561671a515|"you.sharecare.com | What is deep breathing and how can it help ease stress?"|Pageviews|1|
2022-01-12|f902fee0-9829-4e05-b7ab-7fa7d4d3b115|Web|US|ARTICLE|cd85b45e-1c3e-44c5-929d-b1c16c1d1041|"you.sharecare.com | How to fuel your workouts: What to eat and when"|Pageviews|1|
2022-01-12|f902fee0-9829-4e05-b7ab-7fa7d4d3b115|Web|US|ARTICLE|79a17737-3e5f-4748-8c17-639e1b28d175|"you.sharecare.com | Find Long-Lasting Happiness With One Simple Act"|Pageviews|1|
2022-01-12|5cb3fa47-4934-4f14-b630-6758145bf0c7|Web|US|ARTICLE|16c3020d-f274-4a56-89a5-a2341439c06b|"you.sharecare.com | 3 Small Diet Tweaks With Big Weight-Loss Benefits"|Pageviews|3|
2022-01-12|ba94781c-0f38-4440-ab2f-da460429b685|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|3|
2022-01-12|dd12fb29-dcd8-4978-b20a-412432ba286f|Web|US|ARTICLE|924285de-708e-4b93-8e1c-e73394a52006|"you.sharecare.com | What's the Relationship Between Psoriasis and High Blood Pressure?"|Pageviews|1|
2022-01-12|dd12fb29-dcd8-4978-b20a-412432ba286f|Web|US|ARTICLE|e11ec06d-c717-49bd-9d84-bd9ac5fcc73d|"you.sharecare.com | 7 Natural Headache Remedies That Work"|Pageviews|1|
2022-01-12|dd12fb29-dcd8-4978-b20a-412432ba286f|Web|US|ARTICLE|b9b12e86-5ccf-4346-89ef-f9afa9da5057|"you.sharecare.com | 7 Makeup Mistakes You Are Probably Making and How To Fix Them"|Pageviews|1|
2022-01-12|796f6af7-7481-45c8-9064-7f0b0b520ea5|Web|US|ARTICLE|8b894120-c57b-450b-85dc-592372a96e06|"you.sharecare.com | Welcome to Sharecare"|Pageviews|2|
2022-01-12|796f6af7-7481-45c8-9064-7f0b0b520ea5|Web|US|ARTICLE|1ad541a7-7478-4b59-abe6-88ac8d812096|"you.sharecare.com | Use Your Smartphone to Boost Weight Loss"|Pageviews|1|
2022-01-12|f1af4b96-6eb3-4bb9-89c4-716b69d39654|Web|US|ARTICLE|4e3e2a3e-58dc-425e-a56e-b3bb1b6053f7|"you.sharecare.com | Diabetes Diet Surprises"|Pageviews|2|
2022-01-12|f1af4b96-6eb3-4bb9-89c4-716b69d39654|Web|US|ARTICLE|80bd9a33-d114-49d9-81c9-36a8e77ff50d|"you.sharecare.com | Can I Drink Alcohol if I Have Diabetes?"|Pageviews|1|
2022-01-12|67905677-7db0-413c-bb97-308ec1e0d885|Web|US|ARTICLE|6e4cdfab-b9c0-408c-a609-c8beca24781d|"you.sharecare.com | Common Questions about Bloating and Gas"|Pageviews|2|
2022-01-12|bec10047-07e0-4af8-a008-9cbbecf680ea|Web|US|ARTICLE|ca19b36f-419f-43ff-8395-48ebdff79ab0|"you.sharecare.com | Will the Pandemic Ever End?"|Pageviews|1|
2022-01-12|bec10047-07e0-4af8-a008-9cbbecf680ea|Web|US|ARTICLE|e11ec06d-c717-49bd-9d84-bd9ac5fcc73d|"you.sharecare.com | 7 Natural Headache Remedies That Work"|Pageviews|1|
2022-01-12|225d61a0-b5c3-449a-baf6-8b21aa6755eb|Web|US|ARTICLE|51b8ee9b-fb47-4027-af0c-aacc7ab5f852|"you.sharecare.com | Surprising Signs Your Heart Health Is at Risk"|Pageviews|1|
2022-01-12|225d61a0-b5c3-449a-baf6-8b21aa6755eb|Web|US|ARTICLE|794fb870-e993-4f9b-bd8c-42d2a696935e|"you.sharecare.com | 6 Ways to Burn Fat Faster (No Running Needed!)"|Pageviews|1|
2022-01-12|fd9e8eea-c326-4d34-87e1-7d0a42485208|Web|US|ARTICLE|cdd4ef83-ce18-458a-8838-4a91c7eb5046|"you.sharecare.com | Say ""No"" to One-Night Hamburger Stands"|Pageviews|1|
2022-01-12|fd9e8eea-c326-4d34-87e1-7d0a42485208|Web|US|ARTICLE|0f11e4ef-b37e-4a7f-89e7-85ee0117c540|"you.sharecare.com | The Wellness Hack That Health Experts Actually Swear By"|Pageviews|1|
2022-01-12|e18e52d7-f615-45df-9eea-4232a67590d6|Web|US|ARTICLE|48af5b07-aa1e-44c2-8ece-643045596427|"you.sharecare.com | 10 Easy Ways to Eat Mediterranean on a Budget"|Pageviews|1|
2022-01-12|e18e52d7-f615-45df-9eea-4232a67590d6|Web|US|ARTICLE|37bc06dc-7480-4d91-a015-8f29f9df6676|"you.sharecare.com | 4 Tips for Staying Healthy When You Travel"|Pageviews|1|
2022-01-12|4ca33ca9-3805-4cca-8adb-625ee80733ac|Web|US|ARTICLE|f23c3224-d08e-4c85-85a3-198fc09ddd60|"you.sharecare.com | Anti-Inflammatory Diet Tip: Whole Grains"|Pageviews|1|
2022-01-12|4ca33ca9-3805-4cca-8adb-625ee80733ac|Web|US|ARTICLE|e11ec06d-c717-49bd-9d84-bd9ac5fcc73d|"you.sharecare.com | 7 Natural Headache Remedies That Work"|Pageviews|1|
2022-01-12|e3ce6e17-284f-499c-bd15-dde10462d257|Web|US|ARTICLE|68c5b046-320d-41dd-8db1-468effdfa29d|"you.sharecare.com | Is It Shingles, Psoriasis, Eczema or Something Else?"|Pageviews|1|
2022-01-12|e3ce6e17-284f-499c-bd15-dde10462d257|Web|US|ARTICLE|f21c43c5-9575-4359-887d-cc1c47bab0e3|"you.sharecare.com | Energy Bars 101"|Pageviews|1|
