date|user_id|market|platform|PageName|Content_Type|Content_Name|EventName|metric_value|guid
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 75%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|What Are the Risks of Taking Prescription Sleeping Pills?|Video 75%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 75%|1|
2022-01-12|22063ea2-bee3-400b-b561-a7c0ae70c167|US|iOS|::unspecified::|Video|Should I Pay Off My Credit Cards Before I Start Saving for Retirement?|Video 75%|1|
2022-01-12|22063ea2-bee3-400b-b561-a7c0ae70c167|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 75%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 75%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Why Is Buying Health Insurance so Important?|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|One Minute of a Beautiful Sunset|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|5 signs your workouts are working despite what the scale says|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Hummus vs. guac|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Chicago, IL|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Arizona|Video 75%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Vaccines & heart health: What you should know|Video 75%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Why Your Dog Is Your Best Walking Partner|Video 75%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|2|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 75%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 75%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|What Good Hygiene Practices Can Help Prevent Eye Diseases?|Video 75%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|1|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|How Does Stress Affect Us at the Molecular Level?|Video 75%|1|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|Port Arena, CA|Video 75%|2|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 75%|2|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Ocean (15 min)|Video Start|2|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Hack habit loops with mindfulness (14 min)|Video Start|2|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Bring grace to tough talks (4 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Be present for your presentation (3 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Relaxation techniques (6 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Nose breathing (6 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Physical benefits of relaxation (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Let confidence lead your parent-teacher meeting (3 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Stress (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Breath awareness (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Abdominal breathing (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Pain (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Anger (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Growth in resilience (8 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|You’re not alone if you’re lonely (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Stretches for neck pain (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Anger (15 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Yoga for hips and hammies (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Stepping out of habit loops (27 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|"Stop playing the ""compare game"" (5 min)"|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Legs workout (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Offer lovingkindness to your people (8 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Anxiety (15 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Healthy affirmations (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Sleep journey (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Lovingkindness for caregivers: compassion and equanimity (6 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Body affirmations (15 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Living a centered life (6 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Why spreading kindness matters (3 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Morning meditation (1 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Lovingkindness for caregivers: realizing you can't fix it all (7 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Hypnosis for sleep (10 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Building self-compassion (8 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Offer lovingkindness to the world (8 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Lower body stretches (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Stretches for back pain (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Yoga for neck and shoulders (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|The need to sleep (10 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Sunrise (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Butt workout (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Offer lovingkindness to yourself (8 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Breathing meditation to calm yourself in the moment (9 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|New day (15 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Forest stream (15 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Finding connection (5 min)|Video Start|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Yoga for midline and core (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Breath awareness (5 min)|Video Start|2|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Habit loops (18 min)|Video Start|2|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Anger (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Build better sex (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Stress (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Build better trust (4 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Bring grace to tough talks (4 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Lovingkindness for caregivers: realizing you can't fix it all (7 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Be present for your presentation (3 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Lovingkindness for caregivers: compassion and equanimity (6 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Building resilience (6 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Build better connections (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Let confidence lead your parent-teacher meeting (3 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Breathing meditation to calm yourself in the moment (9 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Yoga for hips and hammies (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Stepping out of habit loops (27 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|"Stop playing the ""compare game"" (5 min)"|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Hack habit loops with mindfulness (14 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Offer lovingkindness to your people (8 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Yoga for neck and shoulders (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Anxiety (15 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Healthy affirmations (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Body affirmations (15 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Why spreading kindness matters (3 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Living a centered life (6 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Morning meditation (1 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Pain (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Lower body stretches (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Ocean (15 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Offer lovingkindness to the world (8 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Building self-compassion (8 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Stretches for back pain (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|New day (15 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Forest stream (15 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Yoga for midline and core (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Responding vs reacting (7 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Physical benefits of relaxation (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Offer lovingkindness to yourself (8 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Nose breathing (6 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Relaxation techniques (6 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Butt workout (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Abdominal breathing (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|How to find purpose at any age (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Arms workout (5 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Balanced & healthy (2 min)|Video Start|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Dealing with the hardest times (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Bring grace to tough talks (4 min)|Video Start|3|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Start|2|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Start|2|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Offer lovingkindness to the world (8 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Let confidence lead your parent-teacher meeting (3 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Lovingkindness for caregivers: realizing you can't fix it all (7 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|8 Hours of Soothing Surf at Carmel Beach for Sleep (Ultra Low Light)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Living a centered life (6 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Offer lovingkindness to your people (8 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|"Stop playing the ""compare game"" (5 min)"|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Yoga for hips and hammies (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Lovingkindness for caregivers: compassion and equanimity (6 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Build better connections (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|How to find purpose at any age (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Be present for your presentation (3 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|13-Minute Seated Yoga Level I|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Build better trust (4 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Yoga for midline and core (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Breathing meditation to calm yourself in the moment (9 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Offer lovingkindness to yourself (8 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Yoga for neck and shoulders (5 min)|Video Start|1|
2022-01-12|b212c051-22de-4ab2-9164-ba43468fea43|US|Web|::unspecified::|Video|Build better sex (5 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Prep your bedroom for sleep (2 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Lovingkindness for caregivers: compassion and equanimity (6 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Hack habit loops with mindfulness (14 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Okinawan sweet potato hash (1 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Build better sex (5 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Build better connections (5 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Build better trust (4 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Stepping out of habit loops (27 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Lovingkindness for caregivers: realizing you can't fix it all (7 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Breathing meditation to calm yourself in the moment (9 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Offer lovingkindness to the world (8 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Forest stream (15 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Offer lovingkindness to your people (8 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Habit loops (18 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Ocean (15 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Offer lovingkindness to yourself (8 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Sardinian minestrone (2 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Foods, drinks & supplements (2 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Rain (15 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Loma Lindan spring rolls (1 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Physical benefits of relaxation (5 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Mind-clearing meditation (15 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Nose breathing (6 min)|Video Start|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Relaxation techniques (6 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Pain (5 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Let confidence lead your parent-teacher meeting (3 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Cardio challenge: level 1 (8 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|BBQ chicken dinner bowl (1 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Breakfast smoothie (1 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Healthy Cobb lunch salad (1 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Be present for your presentation (3 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Relaxation techniques (6 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Physical benefits of relaxation (5 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Stress (5 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Bring grace to tough talks (4 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Cardio challenge: level 2 (10 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Cardio challenge: level 3 (8 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Anger (5 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Start|1|
2022-01-12|32199f55-1bd2-41d4-9346-ff77b6e95fda|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Start|1|
2022-01-12|7776ae35-b8ad-45bc-a23b-87b5d8dc5523|US|Web|::unspecified::|Video|Finding connection (5 min)|Video Start|1|
